contrast,split,source_model,target_model,index,audio,query,delta_iou,source_prediction,target_prediction,ground_truth
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,150,l22_mm7qDoI_79_139.wav,people cheering,-0.001629577533740878,"[[7.235, 13.513], [28.457, 31.402]]","[[7.235, 13.624], [28.346, 31.346]]","[[7.4, 13.6], [29.1, 40.6]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,160,kw6sagBOLw0_0_57.wav,people nose blowing,-0.02857142857142858,"[[4.0, 8.0], [11.75, 12.75], [36.9, 38.0], [46.9, 49.0]]","[[4.3, 8.0], [11.7, 12.7], [36.9, 38.0], [46.9, 49.0]]","[[1.7, 7.6]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,175,k-dhOJF2MuY_280_325.wav,people whispering,-0.0030241935483872884,"[[1.5, 2.5], [11.7, 23.5], [27.3, 29.0], [30.7, 34.5], [36.9, 39.5], [41.2, 44.9]]","[[1.601, 2.601], [11.701, 23.701], [27.301, 29.301], [30.801, 34.801], [36.901, 39.801], [41.201, 44.901]]","[[14.9, 23.7]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,176,XKfTTHqbk-4_0_43.wav,people whistling,-0.01727272727272744,"[[13.201, 14.201], [25.5, 26.5], [39.124, 41.5]]","[[13.3, 14.3], [25.6, 26.6], [39.2, 41.5]]","[[13.3, 14.2], [25.7, 26.4], [39.1, 40.0], [40.9, 41.4]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,180,BBz-Jyr23M4_387_447.wav,playing acoustic guitar,-0.007411809758059551,"[[34.874, 36.0], [44.5, 48.0]]","[[34.802, 36.0], [44.5, 48.0]]","[[44.7, 49.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,184,Tm4ZJWTQXng_0_90.wav,playing banjo,-0.004638885330986886,"[[0.0, 18.902]]","[[0.0, 19.0]]","[[1.1, 18.1]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,188,-ds37ADTopw_4_82.wav,playing cello,-0.00032476657058422287,"[[8.659, 35.0]]","[[8.65, 35.0]]","[[8.8, 35.6]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,191,ApUqq2bp87o_342_432.wav,playing clarinet,-0.04999999999999993,"[[10.51, 20.51]]","[[10.5, 20.0]]","[[10.6, 13.0], [14.3, 15.7], [16.9, 18.1], [19.5, 20.5]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,200,eZOya7BqOc0_270_330.wav,playing flute,-0.007777777777776995,"[[43.659, 47.846]]","[[43.65, 47.802]]","[[43.5, 44.9], [46.2, 48.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,223,j5hZ5ombwns_180_240.wav,playing trumpet,-0.1351351351351351,"[[47.0, 50.5]]","[[47.0, 50.0]]","[[47.1, 50.7]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,229,q8PSwyIEkj4_104_164.wav,playing zither,-0.0005781015146258395,"[[36.402, 52.01]]","[[36.402, 52.0]]","[[41.4, 44.8], [50.2, 53.7]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,236,1-KvIEU03yc_320_380.wav,rope skipping,-0.0023830888472743395,"[[10.659, 18.013], [26.238, 35.124]]","[[10.65, 18.0], [26.2, 35.0]]","[[10.6, 19.7], [25.0, 35.1]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,279,s9d-2nhuJCQ_30_90.wav,people clapping,-0.023371506794430893,"[[0.0, 59.902]]","[[0.0, 5.0]]","[[7.3, 8.7]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,294,Jd0xfgwofkQ_140_220.wav,playing cello,-0.0028066236317724202,"[[72.874, 79.965]]","[[72.874, 79.945]]","[[73.2, 80.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,298,vqOmk5fQM68_190_240.wav,playing clarinet,-0.023097725879229314,"[[23.701, 25.0], [39.601, 40.601], [48.5, 49.5]]","[[23.75, 25.0], [39.624, 40.624], [48.5, 49.5]]","[[23.6, 24.9], [39.6, 40.5], [48.9, 49.9]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,306,hNKFL02U8W4_120_180.wav,playing erhu,-0.0972328064233079,"[[29.902, 31.51], [50.902, 53.51]]","[[30.0, 34.0], [50.902, 53.0]]","[[30.2, 31.5], [33.2, 34.2], [51.0, 53.4]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,324,X5wA7DSspmc_70_130.wav,playing snare drum,-0.012499999999999956,"[[40.902, 43.0], [49.0, 51.0]]","[[40.957, 43.0], [49.0, 51.0]]","[[40.8, 43.2], [49.0, 50.9]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,328,zlljHJtVaPw_510_570.wav,playing tabla,-0.037714285714287143,"[[56.51, 59.92]]","[[56.624, 59.902]]","[[56.5, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,339,28YVOGk5uGY_0_60.wav,playing violin,-0.0021350762527233003,"[[0.0, 5.0], [45.902, 50.902]]","[[0.0, 5.0], [45.902, 51.0]]","[[46.2, 48.4]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,342,awNdAWg1oik_230_290.wav,playing zither,-0.06999999999999951,"[[10.101, 12.51], [46.01, 48.51]]","[[10.15, 12.5], [46.0, 48.0]]","[[9.9, 12.4], [46.1, 48.4]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,347,DIkH3opVS8o_0_30.wav,thunder,-0.014705882352941457,"[[26.701, 29.901]]","[[26.75, 29.9]]","[[26.6, 30.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,348,qiV8azj6bDY_360_420.wav,train horning,-0.2672025467568633,"[[50.0, 52.5]]","[[50.659, 52.513]]","[[50.0, 52.4]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,370,KZU9oEtNxY8_0_60.wav,playing banjo,-0.026340682188548126,"[[13.65, 16.802]]","[[13.65, 16.902]]","[[13.8, 16.5]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,372,GDE8R51FqJw_145_190.wav,hammering nails,-0.030670294335889303,"[[4.457, 6.0], [12.5, 14.5]]","[[4.457, 6.0], [12.624, 14.5]]","[[4.5, 6.4], [12.5, 14.6]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,377,B5Ban9347es_0_36.wav,beat boxing,-0.07198755751094299,"[[4.51, 8.01], [23.965, 27.01]]","[[4.51, 8.01], [23.374, 27.01]]","[[4.8, 8.2], [24.2, 27.0]]"
SetPO_minus_RBEE,public,rbee_seed1,setpo_seed1,380,pPNdzlgkG3M_110_170.wav,playing clarinet,-0.028222619768455193,"[[7.701, 10.0], [23.5, 26.5], [44.5, 47.0]]","[[7.701, 10.0], [23.5, 26.5], [44.5, 47.5]]","[[7.9, 9.9], [23.7, 25.9], [44.6, 47.1]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,16,b62RgDBmly8_0_58.wav,female singing,-0.014271064775252251,"[[48.735, 57.902]]","[[48.902, 57.902]]","[[46.2, 52.2]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,21,5VElNpaNPoo_0_60.wav,baby babbling,-0.1266666666666666,"[[41.51, 44.01]]","[[41.51, 44.51]]","[[42.0, 43.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,32,gBWmcmIfN98_0_60.wav,people clapping,-0.08280833551407907,"[[3.735, 5.902]]","[[3.302, 6.0]]","[[3.7, 5.7], [24.2, 25.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,44,Lx4poQw1mZo_124_174.wav,chainsawing trees,-0.025101763907733776,"[[41.65, 45.402]]","[[41.65, 45.5]]","[[41.7, 45.4]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,47,0QTme5iyg4A_161_221.wav,fireworks banging,-0.05428153700756877,"[[5.235, 6.235]]","[[5.291, 6.291]]","[[4.9, 5.7]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,67,yIx3ml9_nsQ_40_90.wav,people sneezing,-0.13333333333333286,"[[24.51, 25.51], [32.51, 33.51]]","[[24.51, 25.51], [32.51, 33.51], [46.51, 47.51]]","[[24.6, 25.4]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,68,c8FxPxMeZ_Q_30_90.wav,people whispering,-0.07121212121212117,"[[51.0, 53.0]]","[[51.235, 53.0]]","[[50.6, 53.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,74,QBMDnMRwQCc_30_90.wav,helicopter,-0.00013070008167545555,"[[44.659, 57.51]]","[[44.65, 57.51]]","[[44.9, 47.3]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,76,USlCCt8En7A_5_45.wav,baby laughter,-0.016261994159365883,"[[1.402, 6.0]]","[[1.4, 6.4]]","[[1.3, 2.4]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,80,VQc-haIJXSM_437_460.wav,ambulance siren,-0.031168831168831068,"[[12.0, 14.8]]","[[12.0, 15.0]]","[[11.5, 13.8]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,90,mhVsO7wVIfk_140_200.wav,basketball bounce,-0.07781775011691938,"[[41.902, 52.01]]","[[41.902, 52.902]]","[[42.2, 51.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,95,sXSDR4qLkuQ_120_180.wav,bull bellowing,-0.11041911130336265,"[[57.51, 59.965]]","[[57.51, 59.01]]","[[31.6, 36.1], [47.0, 48.0], [57.6, 59.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,100,LVp7zH3yCi0_60_120.wav,cat meowing,-0.12263993316624855,"[[29.65, 33.0], [45.45, 46.45], [54.7, 55.7], [58.3, 59.3]]","[[29.65, 33.0], [45.45, 46.45], [58.3, 59.3]]","[[29.5, 33.0], [45.4, 46.2], [54.6, 55.6], [58.2, 59.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,113,6_VlZuPDOSM_150_210.wav,driving motorcycle,-1.969521767708482e-05,"[[18.124, 26.513], [50.374, 56.513]]","[[18.124, 26.51], [50.374, 56.51]]","[[19.1, 26.2], [50.4, 56.6]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,119,RyUAFrXu5ng_80_140.wav,fire truck siren,-0.03328658941619311,"[[32.902, 59.902]]","[[32.902, 59.0]]","[[33.4, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,132,OZVfvDBbwdI_1020_1060.wav,kid speaking,-0.005779749524856714,"[[0.0, 3.124], [30.291, 33.0], [35.874, 37.0]]","[[0.0, 3.124], [30.291, 33.0], [35.817, 37.0]]","[[0.0, 3.2], [30.3, 34.1], [35.9, 37.1]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,138,FidGPhNC4sc_0_60.wav,machine gun shooting,-0.005029428620811904,"[[37.902, 49.51], [57.124, 59.957]]","[[37.902, 49.51], [57.238, 59.902]]","[[38.0, 41.9], [43.3, 44.4], [45.6, 49.8], [57.0, 58.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,151,aISXCw0Pi94_33_93.wav,people clapping,-0.013611111111110963,"[[27.0, 28.0], [34.902, 36.0]]","[[27.0, 29.0]]","[[26.3, 29.9], [34.6, 38.2]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,156,ATv_bcvl_68_0_60.wav,people eating,-0.024913245656785987,"[[36.302, 39.0], [52.6, 59.9]]","[[36.0, 39.0], [52.65, 59.9]]","[[52.4, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,175,k-dhOJF2MuY_280_325.wav,people whispering,-0.11948489069944454,"[[1.601, 2.601], [11.701, 23.601], [27.301, 29.001], [30.801, 34.501], [36.901, 39.501], [41.201, 44.901]]","[[1.601, 2.601], [11.701, 12.701], [14.601, 15.601], [19.0, 21.0], [22.201, 23.201], [27.3, 28.3], [30.701, 34.5]]","[[14.9, 23.7]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,188,-ds37ADTopw_4_82.wav,playing cello,-0.00032476657058422287,"[[8.659, 35.0]]","[[8.65, 35.0]]","[[8.8, 35.6]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,195,6BmPZifNZos_30_90.wav,playing drum kit,-0.004824561403508731,"[[30.902, 41.0]]","[[30.957, 41.0]]","[[30.2, 41.6]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,198,kA59yNSvfa8_122_182.wav,playing erhu,-0.030493806771263232,"[[15.402, 27.51]]","[[15.0, 27.5]]","[[15.4, 27.3]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,200,eZOya7BqOc0_270_330.wav,playing flute,-0.007777777777776995,"[[43.659, 47.846]]","[[43.65, 47.802]]","[[43.5, 44.9], [46.2, 48.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,205,bRZ1EDf2ybU_0_90.wav,playing harp,-0.005791926735533304,"[[31.51, 50.01]]","[[31.51, 50.51]]","[[31.2, 50.2]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,218,r1KRhB4QeCg_81_91.wav,playing tennis,-0.07382158161277741,"[[1.58, 2.2], [5.0, 5.6], [7.4, 8.0], [8.3, 8.9], [9.5, 10.0]]","[[1.5, 2.5], [5.0, 5.5], [7.4, 8.0], [8.3, 8.9], [9.5, 10.0]]","[[1.8, 2.1], [5.1, 5.7], [8.3, 8.7]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,235,3dwMzERxpRw_640_720.wav,rope skipping,-0.14,"[[62.0, 64.5]]","[[62.0, 65.0]]","[[62.4, 64.5]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,236,1-KvIEU03yc_320_380.wav,rope skipping,-0.010416666666666852,"[[10.65, 18.0], [26.0, 35.0]]","[[10.65, 18.0], [26.2, 35.0]]","[[10.6, 19.7], [25.0, 35.1]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,259,yTA0nmQVfq4_0_33.wav,train wheels squealing,-0.005555555555555869,"[[9.402, 19.124]]","[[9.457, 19.124]]","[[9.4, 19.3]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,279,s9d-2nhuJCQ_30_90.wav,people clapping,-0.023371506794430893,"[[0.0, 59.902]]","[[0.0, 5.0]]","[[7.3, 8.7]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,288,WN4IoK7ecAU_300_380.wav,playing acoustic guitar,-0.05966737001291594,"[[32.51, 46.01], [48.965, 50.01], [53.51, 55.01], [58.51, 60.01], [63.51, 65.01], [67.51, 69.01], [72.51, 74.0]]","[[32.51, 46.01], [48.51, 50.01], [53.51, 56.01], [58.51, 60.01], [62.51, 65.01], [67.51, 69.01], [72.51, 75.0]]","[[33.1, 36.0], [38.1, 41.6], [42.6, 45.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,298,vqOmk5fQM68_190_240.wav,playing clarinet,-0.023097725879229314,"[[23.701, 25.0], [39.601, 40.601], [48.5, 49.5]]","[[23.75, 25.0], [39.624, 40.624], [48.5, 49.5]]","[[23.6, 24.9], [39.6, 40.5], [48.9, 49.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,306,hNKFL02U8W4_120_180.wav,playing erhu,-0.049836378025925665,"[[30.0, 34.0], [50.902, 53.5]]","[[30.0, 34.0], [50.902, 53.0]]","[[30.2, 31.5], [33.2, 34.2], [51.0, 53.4]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,324,X5wA7DSspmc_70_130.wav,playing snare drum,-0.012499999999999956,"[[40.902, 43.0], [49.0, 51.0]]","[[40.957, 43.0], [49.0, 51.0]]","[[40.8, 43.2], [49.0, 50.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,327,txKxk6S4IvQ_15_75.wav,playing tabla,-0.021588238830174578,"[[0.0, 3.0], [29.65, 35.0], [41.701, 44.0], [52.701, 53.701], [59.201, 60.0]]","[[0.0, 3.0], [29.65, 35.0], [41.65, 44.0], [52.75, 53.75], [59.5, 60.0]]","[[0.0, 3.4], [42.0, 43.8], [52.6, 55.6], [59.2, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,331,Ymt3UbVPBm4_126_186.wav,playing trombone,-0.01608995833514093,"[[47.402, 51.01], [55.874, 58.874]]","[[47.457, 51.0], [55.5, 58.5]]","[[57.3, 58.6]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,332,uDbZvKBd-sk_90_150.wav,playing trombone,-0.005560582218727128,"[[52.791, 56.124]]","[[52.791, 56.513]]","[[52.7, 56.3]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,335,fBgbJcDjsLs_25_68.wav,playing trumpet,-0.04734651404786738,"[[20.874, 24.374], [33.238, 36.874]]","[[20.874, 24.374], [33.238, 36.51]]","[[20.9, 24.9], [33.5, 36.9]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,336,uvBbvPUfYfE_19_79.wav,playing ukulele,-0.004520087912229798,"[[15.902, 18.01], [36.01, 41.01], [50.01, 52.01]]","[[15.874, 18.0], [36.0, 41.0], [50.0, 52.0]]","[[16.1, 18.7], [36.2, 41.3], [50.1, 51.8], [59.2, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,339,28YVOGk5uGY_0_60.wav,playing violin,-0.0021350762527233003,"[[0.0, 5.0], [45.902, 50.902]]","[[0.0, 5.0], [45.902, 51.0]]","[[46.2, 48.4]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,340,28YVOGk5uGY_50_110.wav,playing violin,-0.05154639175257736,"[[15.5, 19.0], [35.3, 41.3]]","[[15.5, 18.5], [35.3, 41.3]]","[[15.6, 19.2]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,342,awNdAWg1oik_230_290.wav,playing zither,-0.06999999999999951,"[[10.101, 12.51], [46.01, 48.51]]","[[10.15, 12.5], [46.0, 48.0]]","[[9.9, 12.4], [46.1, 48.4]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,347,DIkH3opVS8o_0_30.wav,thunder,-0.014705882352941457,"[[26.701, 29.901]]","[[26.75, 29.9]]","[[26.6, 30.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,356,YScsKu7Txnw_251_311.wav,water burbling,-0.3478947742817505,"[[0.0, 5.902], [19.0, 20.0], [31.0, 32.0], [38.5, 40.0], [42.5, 43.5]]","[[0.0, 5.902], [19.0, 42.5]]","[[0.0, 5.6]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,360,MVqxKEaQHM0_148_208.wav,playing ukulele,-0.0031022551008226262,"[[44.51, 46.01], [49.51, 50.51], [53.51, 54.51], [59.01, 60.0]]","[[44.5, 46.0], [49.0, 50.0], [53.5, 54.5], [59.0, 60.0]]","[[44.6, 46.2], [56.6, 57.7], [59.1, 60.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,368,YJ2O7vQfeiE_155_215.wav,playing erhu,-0.20862993395954121,"[[46.791, 51.791], [54.457, 58.457]]","[[46.791, 58.846]]","[[46.8, 51.6], [54.3, 58.1]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,373,9EnPEkBCzeo_60_120.wav,hammering nails,-0.15873015873015855,"[[19.0, 20.0], [42.0, 46.0]]","[[19.0, 20.0], [42.0, 45.0]]","[[40.8, 46.1]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,375,T6B1r0-CYf0_70_160.wav,hammering nails,-0.04237671470948148,"[[16.902, 17.902], [38.01, 39.01], [58.238, 59.238], [81.51, 82.51]]","[[16.902, 17.902], [23.51, 24.51], [38.238, 39.238], [58.238, 59.238], [81.51, 82.51]]","[[81.4, 82.4]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,376,T6B1r0-CYf0_154_204.wav,hammering nails,-0.08335577297070842,"[[1.0, 2.0], [8.3, 9.3], [13.0, 14.0], [17.9, 18.9], [21.7, 22.7], [44.0, 45.0], [46.5, 47.5]]","[[1.51, 2.51], [8.374, 9.374], [13.01, 14.01], [18.01, 19.01], [22.01, 23.01], [44.01, 45.01]]","[[7.7, 8.6], [12.3, 13.3], [43.4, 47.3]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,380,pPNdzlgkG3M_110_170.wav,playing clarinet,-0.028222619768455193,"[[7.701, 10.0], [23.5, 26.5], [44.5, 47.0]]","[[7.701, 10.0], [23.5, 26.5], [44.5, 47.5]]","[[7.9, 9.9], [23.7, 25.9], [44.6, 47.1]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,397,J6_-SaW_GUE_0_60.wav,basketball bounce,-0.5,"[[34.0, 36.0]]","[[34.0, 35.0]]","[[34.3, 36.0]]"
SetPO_minus_RBEE,public,rbee_seed2,setpo_seed2,398,zbWFCrbyMYQ_20_105.wav,people crowd,-0.008737915288397957,"[[0.0, 2.0], [29.802, 31.802], [39.0, 40.0], [50.0, 51.0], [56.0, 57.0], [76.0, 77.0], [80.0, 81.0]]","[[0.0, 2.0], [29.902, 31.902], [39.0, 40.0], [50.0, 51.0], [56.0, 57.0], [76.0, 77.0], [80.0, 81.0]]","[[1.4, 2.7], [29.5, 31.5], [48.7, 50.4], [76.3, 79.8]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,38,esc_test_10004_v1.wav,"clapping, and then keyboard typing",-0.004672897196261738,"[[17.65, 28.3]]","[[17.65, 28.35]]","[[17.65, 28.3]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,149,esc_test_10018_v1.wav,vacuum cleaner followed by sea waves,-0.0012123335963777349,"[[1.97, 12.65]]","[[1.957, 12.65]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,157,esc_test_10019_v1.wav,vacuum cleaner followed by chainsaw,-0.0823014745070173,"[[2.0, 12.65], [17.65, 28.65]]","[[2.0, 28.0]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,222,esc_test_10027_v1.wav,"keyboard typing, and then rooster",-0.04474119728357029,"[[7.65, 11.85], [17.65, 21.85], [23.25, 25.0]]","[[7.65, 25.0]]","[[17.65, 28.3]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,247,esc_test_10030_v1.wav,"vacuum cleaner, and then dog",-0.005243445692883819,"[[2.0, 12.65]]","[[1.97, 12.624]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,261,esc_test_10032_v1.wav,rooster followed by crying baby,-0.39399082329631363,"[[2.355, 12.655]]","[[2.35, 12.65], [17.65, 22.65], [23.65, 26.0]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,301,esc_test_10037_v1.wav,sea waves followed by chainsaw,-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed0,continue_rbee_seed0,303,esc_test_10037_v1.wav,"sea waves, and then chainsaw",-0.0006515748358391082,"[[1.957, 12.65]]","[[1.95, 12.65]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed1,continue_rbee_seed1,38,esc_test_10004_v1.wav,"clapping, and then keyboard typing",-0.004672897196261738,"[[17.65, 28.3]]","[[17.65, 28.35]]","[[17.65, 28.3]]"
continuation_minus_RBEE,relation,rbee_seed1,continue_rbee_seed1,90,esc_test_10011_v0.wav,"clapping, and then vacuum cleaner",-0.5591397849462365,"[[1.5, 11.75]]","[[1.5, 24.75]]","[[1.5, 11.75]]"
continuation_minus_RBEE,relation,rbee_seed1,continue_rbee_seed1,102,esc_test_10012_v1.wav,"fireworks, and then rooster",-0.007263922518159771,"[[7.65, 26.15]]","[[7.65, 26.0]]","[[17.65, 28.3]]"
continuation_minus_RBEE,relation,rbee_seed1,continue_rbee_seed1,111,esc_test_10013_v1.wav,"clapping, and then chainsaw",-0.0071428571428571175,"[[2.0, 23.0]]","[[2.0, 23.3]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed1,continue_rbee_seed1,151,esc_test_10018_v1.wav,"vacuum cleaner, and then sea waves",-0.0020499161135479893,"[[1.97, 12.65]]","[[1.957, 12.659]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed2,continue_rbee_seed2,14,esc_test_10001_v1.wav,"crying baby, and then keyboard typing",-0.0046948356807512415,"[[17.692, 22.692]]","[[17.7, 22.65]]","[[17.65, 28.3]]"
continuation_minus_RBEE,relation,rbee_seed2,continue_rbee_seed2,156,esc_test_10019_v1.wav,chainsaw followed by vacuum cleaner,-0.00023029886882530715,"[[1.97, 28.3]]","[[1.957, 28.302]]","[[17.65, 28.3]]"
continuation_minus_RBEE,relation,rbee_seed2,continue_rbee_seed2,205,esc_test_10025_v1.wav,thunderstorm followed by dog,-0.0011764705882353343,"[[2.0, 23.25]]","[[2.0, 23.3]]","[[2.0, 12.65]]"
continuation_minus_RBEE,relation,rbee_seed2,continue_rbee_seed2,222,esc_test_10027_v1.wav,"keyboard typing, and then rooster",-0.10073446327683616,"[[7.65, 12.0], [17.65, 24.5]]","[[7.65, 25.0]]","[[17.65, 28.3]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,2,fTcSVQJ2h8g_0_90.wav,police car siren,-0.09153840764525145,"[[59.01, 66.01]]","[[58.735, 66.513]]","[[59.0, 65.6]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,8,TP_CVBCc4-U_50_110.wav,people shouting,-0.00335502912525798,"[[44.874, 47.0], [57.902, 59.0]]","[[44.874, 47.0], [57.874, 59.0]]","[[44.7, 46.9], [6.2, 6.9]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,10,_jcVnmRQD_U_90_150.wav,people whistling,-0.27808713846984456,"[[40.957, 42.51]]","[[41.0, 42.0]]","[[41.0, 42.7]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,21,5VElNpaNPoo_0_60.wav,baby babbling,-0.1266666666666666,"[[41.51, 44.01]]","[[41.51, 44.51]]","[[42.0, 43.9]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,32,gBWmcmIfN98_0_60.wav,people clapping,-0.016992353440951513,"[[3.51, 5.92]]","[[3.51, 6.01]]","[[3.7, 5.7], [24.2, 25.0]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,53,A2NtJ12KIuU_0_40.wav,people crowd,-0.12788888888888886,"[[22.0, 39.902]]","[[22.0, 24.0]]","[[37.6, 40.0]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,59,WChnH2EJr_8_0_30.wav,people burping,-0.005117215403597636,"[[4.0, 8.7], [18.8, 28.7]]","[[3.601, 8.701], [18.801, 28.701]]","[[25.7, 29.1]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,74,QBMDnMRwQCc_30_90.wav,helicopter,-0.006473361038109526,"[[44.624, 57.51]]","[[44.65, 58.0]]","[[44.9, 47.3]]"
continuation_minus_RBEE,public,rbee_seed0,continue_rbee_seed0,78,nxvoVBUYCeY_0_62.wav,airplane flyby,-0.0023239786445835575,"[[52.124, 61.902]]","[[52.101, 61.965]]","[[51.8, 59.6]]"
